atom,x,y,z
C,-17.9592,-9.5491,54.1093
C,-16.4554,-11.9556,54.1093
C,-15.5813,-13.0743,54.1093
C,-13.6101,-15.1156,54.1093
C,-12.5226,-16.0281,54.1093
C,-10.17,-17.615,54.1093
C,-8.9165,-18.2815,54.1093
C,-6.2854,-19.3445,54.1093
C,-4.9207,-19.7358,54.1093
C,0,-20.34,55.339
C,1.4188,-20.2905,55.339
C,4.2289,-19.8955,55.339
C,5.6065,-19.5521,55.339
C,8.273,-18.5815,55.339
C,9.5491,-17.9592,55.339
C,11.9556,-16.4554,55.339
C,13.0743,-15.5813,55.339
C,15.1156,-13.6101,55.339
C,16.0281,-12.5226,55.339
C,17.615,-10.17,55.339
C,18.2815,-8.9165,55.339
C,19.3445,-6.2854,55.339
C,19.7358,-4.9207,55.339
C,20.2286,-2.1261,55.339
C,20.3276,-0.7099,55.339
C,20.2286,2.1261,55.339
C,20.031,3.532,55.339
C,19.3445,6.2854,55.339
C,18.8589,7.6195,55.339
C,17.615,10.17,55.339
C,16.8626,11.374,55.339
C,15.1156,13.6101,55.339
C,14.1294,14.6314,55.339
C,11.9556,16.4554,55.339
C,10.7786,17.2493,55.339
C,8.273,18.5815,55.339
C,6.9567,19.1133,55.339
C,4.2289,19.8955,55.339
C,2.8308,20.1421,55.339
C,0,20.34,55.339
C,-1.4188,20.2905,55.339
C,-4.2289,19.8955,55.339
C,-5.6065,19.5521,55.339
C,-8.273,18.5815,55.339
C,-9.5491,17.9592,55.339
C,-11.9556,16.4554,55.339
C,-13.0743,15.5813,55.339
C,-15.1156,13.6101,55.339
C,-16.0281,12.5226,55.339
C,-17.615,10.17,55.339
C,-18.2815,8.9165,55.339
C,-19.3445,6.2854,55.339
C,-19.7358,4.9207,55.339
C,-20.2286,2.1261,55.339
C,-20.3276,0.7099,55.339
C,-20.2286,-2.1261,55.339
C,-20.031,-3.532,55.339
C,-19.3445,-6.2854,55.339
C,-18.8589,-7.6195,55.339
C,-17.615,-10.17,55.339
C,-16.8626,-11.374,55.339
C,-15.1156,-13.6101,55.339
C,-14.1294,-14.6314,55.339
C,-11.9556,-16.4554,55.339
C,-10.7786,-17.2493,55.339
C,-8.273,-18.5815,55.339
C,-6.9567,-19.1133,55.339
C,-4.2289,-19.8955,55.339
C,-2.8308,-20.1421,55.339
C,2.1261,-20.2286,56.5688
C,3.532,-20.031,56.5688
C,6.2854,-19.3445,56.5688
C,7.6195,-18.8589,56.5688
C,10.17,-17.615,56.5688
C,11.374,-16.8626,56.5688
C,13.6101,-15.1156,56.5688
C,14.6314,-14.1294,56.5688
C,16.4554,-11.9556,56.5688
C,17.2493,-10.7786,56.5688
C,18.5815,-8.273,56.5688
C,19.1133,-6.9567,56.5688
C,19.8955,-4.2289,56.5688
C,20.1421,-2.8308,56.5688
C,20.34,0,56.5688
C,20.2905,1.4188,56.5688
C,19.8955,4.2289,56.5688
C,19.5521,5.6065,56.5688
C,18.5815,8.273,56.5688
C,17.9592,9.5491,56.5688
C,16.4554,11.9556,56.5688
C,15.5813,13.0743,56.5688
C,13.6101,15.1156,56.5688
C,12.5226,16.0281,56.5688
C,10.17,17.615,56.5688
C,8.9165,18.2815,56.5688
C,6.2854,19.3445,56.5688
C,4.9207,19.7358,56.5688
C,2.1261,20.2286,56.5688
C,0.7099,20.3276,56.5688
C,-2.1261,20.2286,56.5688
C,-3.532,20.031,56.5688
C,-6.2854,19.3445,56.5688
C,-7.6195,18.8589,56.5688
C,-10.17,17.615,56.5688
C,-11.374,16.8626,56.5688
C,-13.6101,15.1156,56.5688
C,-14.6314,14.1294,56.5688
C,-16.4554,11.9556,56.5688
C,-17.2493,10.7786,56.5688
C,-18.5815,8.273,56.5688
C,-19.1133,6.9567,56.5688
C,-19.8955,4.2289,56.5688
C,-20.1421,2.8308,56.5688
C,-20.34,0,56.5688
C,-20.2905,-1.4188,56.5688
C,-19.8955,-4.2289,56.5688
C,-19.5521,-5.6065,56.5688
C,-18.5815,-8.273,56.5688
C,-17.9592,-9.5491,56.5688
C,-16.4554,-11.9556,56.5688
C,-15.5813,-13.0743,56.5688
C,-13.6101,-15.1156,56.5688
C,-12.5226,-16.0281,56.5688
C,-10.17,-17.615,56.5688
C,-8.9165,-18.2815,56.5688
C,-6.2854,-19.3445,56.5688
C,-4.9207,-19.7358,56.5688
C,-2.1261,-20.2286,56.5688
C,-0.7099,-20.3276,56.5688
C,4.2289,-19.8955,57.7985
C,5.6065,-19.5521,57.7985
C,8.273,-18.5815,57.7985
C,9.5491,-17.9592,57.7985
C,11.9556,-16.4554,57.7985
C,13.0743,-15.5813,57.7985
C,15.1156,-13.6101,57.7985
C,16.0281,-12.5226,57.7985
C,17.615,-10.17,57.7985
C,18.2815,-8.9165,57.7985
C,19.3445,-6.2854,57.7985
C,19.7358,-4.9207,57.7985
C,20.2286,-2.1261,57.7985
C,20.3276,-0.7099,57.7985
C,20.2286,2.1261,57.7985
C,20.031,3.532,57.7985
C,19.3445,6.2854,57.7985
C,18.8589,7.6195,57.7985
C,17.615,10.17,57.7985
C,16.8626,11.374,57.7985
C,15.1156,13.6101,57.7985
C,14.1294,14.6314,57.7985
C,11.9556,16.4554,57.7985
C,10.7786,17.2493,57.7985
C,8.273,18.5815,57.7985
C,6.9567,19.1133,57.7985
C,4.2289,19.8955,57.7985
C,2.8308,20.1421,57.7985
C,0,20.34,57.7985
C,-1.4188,20.2905,57.7985
C,-4.2289,19.8955,57.7985
C,-5.6065,19.5521,57.7985
C,-8.273,18.5815,57.7985
C,-9.5491,17.9592,57.7985
C,-11.9556,16.4554,57.7985
C,-13.0743,15.5813,57.7985
C,-15.1156,13.6101,57.7985
C,-16.0281,12.5226,57.7985
C,-17.615,10.17,57.7985
C,-18.2815,8.9165,57.7985
C,-19.3445,6.2854,57.7985
C,-19.7358,4.9207,57.7985
C,-20.2286,2.1261,57.7985
C,-20.3276,0.7099,57.7985
C,-20.2286,-2.1261,57.7985
C,-20.031,-3.532,57.7985
C,-19.3445,-6.2854,57.7985
C,-18.8589,-7.6195,57.7985
C,-17.615,-10.17,57.7985
C,-16.8626,-11.374,57.7985
C,-15.1156,-13.6101,57.7985
C,-14.1294,-14.6314,57.7985
C,-11.9556,-16.4554,57.7985
C,-10.7786,-17.2493,57.7985
C,-8.273,-18.5815,57.7985
C,-6.9567,-19.1133,57.7985
C,-4.2289,-19.8955,57.7985
C,-2.8308,-20.1421,57.7985
C,0,-20.34,57.7985
C,1.4188,-20.2905,57.7985
C,6.2854,-19.3445,59.0283
C,7.6195,-18.8589,59.0283
C,10.17,-17.615,59.0283
C,11.374,-16.8626,59.0283
C,13.6101,-15.1156,59.0283
C,14.6314,-14.1294,59.0283
C,16.4554,-11.9556,59.0283
C,17.2493,-10.7786,59.0283
C,18.5815,-8.273,59.0283
C,19.1133,-6.9567,59.0283
C,19.8955,-4.2289,59.0283
C,20.1421,-2.8308,59.0283
C,20.34,0,59.0283
C,20.2905,1.4188,59.0283
C,19.8955,4.2289,59.0283
C,19.5521,5.6065,59.0283
C,18.5815,8.273,59.0283
C,17.9592,9.5491,59.0283
C,16.4554,11.9556,59.0283
C,15.5813,13.0743,59.0283
C,13.6101,15.1156,59.0283
C,12.5226,16.0281,59.0283
C,10.17,17.615,59.0283
C,8.9165,18.2815,59.0283
C,6.2854,19.3445,59.0283
C,4.9207,19.7358,59.0283
C,2.1261,20.2286,59.0283
C,0.7099,20.3276,59.0283
C,-2.1261,20.2286,59.0283
C,-3.532,20.031,59.0283
C,-6.2854,19.3445,59.0283
C,-7.6195,18.8589,59.0283
C,-10.17,17.615,59.0283
C,-11.374,16.8626,59.0283
C,-13.6101,15.1156,59.0283
C,-14.6314,14.1294,59.0283
C,-16.4554,11.9556,59.0283
C,-17.2493,10.7786,59.0283
C,-18.5815,8.273,59.0283
C,-19.1133,6.9567,59.0283
C,-19.8955,4.2289,59.0283
C,-20.1421,2.8308,59.0283
C,-20.34,0,59.0283
C,-20.2905,-1.4188,59.0283
C,-19.8955,-4.2289,59.0283
C,-19.5521,-5.6065,59.0283
C,-18.5815,-8.273,59.0283
C,-17.9592,-9.5491,59.0283
C,-16.4554,-11.9556,59.0283
C,-15.5813,-13.0743,59.0283
C,-13.6101,-15.1156,59.0283
C,-12.5226,-16.0281,59.0283
C,-10.17,-17.615,59.0283
C,-8.9165,-18.2815,59.0283
C,-6.2854,-19.3445,59.0283
C,-4.9207,-19.7358,59.0283
C,-2.1261,-20.2286,59.0283
C,-0.7099,-20.3276,59.0283
C,2.1261,-20.2286,59.0283
C,3.532,-20.031,59.0283
C,8.273,-18.5815,60.258
C,9.5491,-17.9592,60.258
C,11.9556,-16.4554,60.258
C,13.0743,-15.5813,60.258
C,15.1156,-13.6101,60.258
C,16.0281,-12.5226,60.258
C,17.615,-10.17,60.258
C,18.2815,-8.9165,60.258
C,19.3445,-6.2854,60.258
C,19.7358,-4.9207,60.258
C,20.2286,-2.1261,60.258
C,20.3276,-0.7099,60.258
C,20.2286,2.1261,60.258
C,20.031,3.532,60.258
C,19.3445,6.2854,60.258
C,18.8589,7.6195,60.258
C,17.615,10.17,60.258
C,16.8626,11.374,60.258
C,15.1156,13.6101,60.258
C,14.1294,14.6314,60.258
C,11.9556,16.4554,60.258
C,10.7786,17.2493,60.258
C,8.273,18.5815,60.258
C,6.9567,19.1133,60.258
C,4.2289,19.8955,60.258
C,2.8308,20.1421,60.258
C,0,20.34,60.258
C,-1.4188,20.2905,60.258
C,-4.2289,19.8955,60.258
C,-5.6065,19.5521,60.258
C,-8.273,18.5815,60.258
C,-9.5491,17.9592,60.258
C,-11.9556,16.4554,60.258
C,-13.0743,15.5813,60.258
C,-15.1156,13.6101,60.258
C,-16.0281,12.5226,60.258
C,-17.615,10.17,60.258
C,-18.2815,8.9165,60.258
C,-19.3445,6.2854,60.258
C,-19.7358,4.9207,60.258
C,-20.2286,2.1261,60.258
C,-20.3276,0.7099,60.258
C,-20.2286,-2.1261,60.258
C,-20.031,-3.532,60.258
C,-19.3445,-6.2854,60.258
C,-18.8589,-7.6195,60.258
C,-17.615,-10.17,60.258
C,-16.8626,-11.374,60.258
C,-15.1156,-13.6101,60.258
C,-14.1294,-14.6314,60.258
C,-11.9556,-16.4554,60.258
C,-10.7786,-17.2493,60.258
C,-8.273,-18.5815,60.258
C,-6.9567,-19.1133,60.258
C,-4.2289,-19.8955,60.258
C,-2.8308,-20.1421,60.258
C,0,-20.34,60.258
C,1.4188,-20.2905,60.258
C,4.2289,-19.8955,60.258
C,5.6065,-19.5521,60.258
C,10.17,-17.615,61.4878
C,11.374,-16.8626,61.4878
C,13.6101,-15.1156,61.4878
C,14.6314,-14.1294,61.4878
C,16.4554,-11.9556,61.4878
C,17.2493,-10.7786,61.4878
C,18.5815,-8.273,61.4878
C,19.1133,-6.9567,61.4878
C,19.8955,-4.2289,61.4878
C,20.1421,-2.8308,61.4878
C,20.34,0,61.4878
C,20.2905,1.4188,61.4878
C,19.8955,4.2289,61.4878
C,19.5521,5.6065,61.4878
C,18.5815,8.273,61.4878
C,17.9592,9.5491,61.4878
C,16.4554,11.9556,61.4878
C,15.5813,13.0743,61.4878
C,13.6101,15.1156,61.4878
C,12.5226,16.0281,61.4878
C,10.17,17.615,61.4878
C,8.9165,18.2815,61.4878
C,6.2854,19.3445,61.4878
C,4.9207,19.7358,61.4878
C,2.1261,20.2286,61.4878
C,0.7099,20.3276,61.4878
C,-2.1261,20.2286,61.4878
C,-3.532,20.031,61.4878
C,-6.2854,19.3445,61.4878
C,-7.6195,18.8589,61.4878
C,-10.17,17.615,61.4878
C,-11.374,16.8626,61.4878
C,-13.6101,15.1156,61.4878
C,-14.6314,14.1294,61.4878
C,-16.4554,11.9556,61.4878
C,-17.2493,10.7786,61.4878
C,-18.5815,8.273,61.4878
C,-19.1133,6.9567,61.4878
C,-19.8955,4.2289,61.4878
C,-20.1421,2.8308,61.4878
C,-20.34,0,61.4878
C,-20.2905,-1.4188,61.4878
C,-19.8955,-4.2289,61.4878
C,-19.5521,-5.6065,61.4878
C,-18.5815,-8.273,61.4878
C,-17.9592,-9.5491,61.4878
C,-16.4554,-11.9556,61.4878
C,-15.5813,-13.0743,61.4878
C,-13.6101,-15.1156,61.4878
C,-12.5226,-16.0281,61.4878
C,-10.17,-17.615,61.4878
C,-8.9165,-18.2815,61.4878
C,-6.2854,-19.3445,61.4878
C,-4.9207,-19.7358,61.4878
C,-2.1261,-20.2286,61.4878
C,-0.7099,-20.3276,61.4878
C,2.1261,-20.2286,61.4878
C,3.532,-20.031,61.4878
C,6.2854,-19.3445,61.4878
C,7.6195,-18.8589,61.4878
C,11.9556,-16.4554,62.7176
C,13.0743,-15.5813,62.7176
C,15.1156,-13.6101,62.7176
C,16.0281,-12.5226,62.7176
C,17.615,-10.17,62.7176
C,18.2815,-8.9165,62.7176
C,19.3445,-6.2854,62.7176
C,19.7358,-4.9207,62.7176
C,20.2286,-2.1261,62.7176
C,20.3276,-0.7099,62.7176
C,20.2286,2.1261,62.7176
C,20.031,3.532,62.7176
C,19.3445,6.2854,62.7176
C,18.8589,7.6195,62.7176
C,17.615,10.17,62.7176
C,16.8626,11.374,62.7176
C,15.1156,13.6101,62.7176
C,14.1294,14.6314,62.7176
C,11.9556,16.4554,62.7176
C,10.7786,17.2493,62.7176
C,8.273,18.5815,62.7176
C,6.9567,19.1133,62.7176
C,4.2289,19.8955,62.7176
C,2.8308,20.1421,62.7176
C,0,20.34,62.7176
C,-1.4188,20.2905,62.7176
C,-4.2289,19.8955,62.7176
C,-5.6065,19.5521,62.7176
C,-8.273,18.5815,62.7176
C,-9.5491,17.9592,62.7176
C,-11.9556,16.4554,62.7176
C,-13.0743,15.5813,62.7176
C,-15.1156,13.6101,62.7176
C,-16.0281,12.5226,62.7176
C,-17.615,10.17,62.7176
C,-18.2815,8.9165,62.7176
C,-19.3445,6.2854,62.7176
C,-19.7358,4.9207,62.7176
C,-20.2286,2.1261,62.7176
C,-20.3276,0.7099,62.7176
C,-20.2286,-2.1261,62.7176
C,-20.031,-3.532,62.7176
C,-19.3445,-6.2854,62.7176
C,-18.8589,-7.6195,62.7176
C,-17.615,-10.17,62.7176
C,-16.8626,-11.374,62.7176
C,-15.1156,-13.6101,62.7176
C,-14.1294,-14.6314,62.7176
C,-11.9556,-16.4554,62.7176
C,-10.7786,-17.2493,62.7176
C,-8.273,-18.5815,62.7176
C,-6.9567,-19.1133,62.7176
C,-4.2289,-19.8955,62.7176
C,-2.8308,-20.1421,62.7176
C,0,-20.34,62.7176
C,1.4188,-20.2905,62.7176
C,4.2289,-19.8955,62.7176
C,5.6065,-19.5521,62.7176
C,8.273,-18.5815,62.7176
C,9.5491,-17.9592,62.7176
C,13.6101,-15.1156,63.9473
C,14.6314,-14.1294,63.9473
C,16.4554,-11.9556,63.9473
C,17.2493,-10.7786,63.9473
C,18.5815,-8.273,63.9473
C,19.1133,-6.9567,63.9473
C,19.8955,-4.2289,63.9473
C,20.1421,-2.8308,63.9473
C,20.34,0,63.9473
C,20.2905,1.4188,63.9473
C,19.8955,4.2289,63.9473
C,19.5521,5.6065,63.9473
C,18.5815,8.273,63.9473
C,17.9592,9.5491,63.9473
C,16.4554,11.9556,63.9473
C,15.5813,13.0743,63.9473
C,13.6101,15.1156,63.9473
C,12.5226,16.0281,63.9473
C,10.17,17.615,63.9473
C,8.9165,18.2815,63.9473
C,6.2854,19.3445,63.9473
C,4.9207,19.7358,63.9473
C,2.1261,20.2286,63.9473
C,0.7099,20.3276,63.9473
C,-2.1261,20.2286,63.9473
C,-3.532,20.031,63.9473
C,-6.2854,19.3445,63.9473
C,-7.6195,18.8589,63.9473
C,-10.17,17.615,63.9473
C,-11.374,16.8626,63.9473
C,-13.6101,15.1156,63.9473
C,-14.6314,14.1294,63.9473
C,-16.4554,11.9556,63.9473
C,-17.2493,10.7786,63.9473
C,-18.5815,8.273,63.9473
C,-19.1133,6.9567,63.9473
C,-19.8955,4.2289,63.9473
C,-20.1421,2.8308,63.9473
C,-20.34,0,63.9473
C,-20.2905,-1.4188,63.9473
C,-19.8955,-4.2289,63.9473
C,-19.5521,-5.6065,63.9473
C,-18.5815,-8.273,63.9473
C,-17.9592,-9.5491,63.9473
C,-16.4554,-11.9556,63.9473
C,-15.5813,-13.0743,63.9473
C,-13.6101,-15.1156,63.9473
C,-12.5226,-16.0281,63.9473
C,-10.17,-17.615,63.9473
C,-8.9165,-18.2815,63.9473
C,-6.2854,-19.3445,63.9473
C,-4.9207,-19.7358,63.9473
C,-2.1261,-20.2286,63.9473
C,-0.7099,-20.3276,63.9473
C,2.1261,-20.2286,63.9473
C,3.532,-20.031,63.9473
C,6.2854,-19.3445,63.9473
C,7.6195,-18.8589,63.9473
C,10.17,-17.615,63.9473
C,11.374,-16.8626,63.9473
C,15.1156,-13.6101,65.1771
C,16.0281,-12.5226,65.1771
C,17.615,-10.17,65.1771
C,18.2815,-8.9165,65.1771
C,19.3445,-6.2854,65.1771
C,19.7358,-4.9207,65.1771
C,20.2286,-2.1261,65.1771
C,20.3276,-0.7099,65.1771
C,20.2286,2.1261,65.1771
C,20.031,3.532,65.1771
C,19.3445,6.2854,65.1771
C,18.8589,7.6195,65.1771
C,17.615,10.17,65.1771
C,16.8626,11.374,65.1771
C,15.1156,13.6101,65.1771
C,14.1294,14.6314,65.1771
C,11.9556,16.4554,65.1771
C,10.7786,17.2493,65.1771
C,8.273,18.5815,65.1771
C,6.9567,19.1133,65.1771
C,4.2289,19.8955,65.1771
C,2.8308,20.1421,65.1771
C,0,20.34,65.1771
C,-1.4188,20.2905,65.1771
C,-4.2289,19.8955,65.1771
C,-5.6065,19.5521,65.1771
C,-8.273,18.5815,65.1771
C,-9.5491,17.9592,65.1771
C,-11.9556,16.4554,65.1771
C,-13.0743,15.5813,65.1771
C,-15.1156,13.6101,65.1771
C,-16.0281,12.5226,65.1771
C,-17.615,10.17,65.1771
C,-18.2815,8.9165,65.1771
C,-19.3445,6.2854,65.1771
C,-19.7358,4.9207,65.1771
C,-20.2286,2.1261,65.1771
C,-20.3276,0.7099,65.1771
C,-20.2286,-2.1261,65.1771
C,-20.031,-3.532,65.1771
C,-19.3445,-6.2854,65.1771
C,-18.8589,-7.6195,65.1771
C,-17.615,-10.17,65.1771
C,-16.8626,-11.374,65.1771
C,-15.1156,-13.6101,65.1771
C,-14.1294,-14.6314,65.1771
C,-11.9556,-16.4554,65.1771
C,-10.7786,-17.2493,65.1771
C,-8.273,-18.5815,65.1771
C,-6.9567,-19.1133,65.1771
C,-4.2289,-19.8955,65.1771
C,-2.8308,-20.1421,65.1771
C,0,-20.34,65.1771
C,1.4188,-20.2905,65.1771
C,4.2289,-19.8955,65.1771
C,5.6065,-19.5521,65.1771
C,8.273,-18.5815,65.1771
C,9.5491,-17.9592,65.1771
C,11.9556,-16.4554,65.1771
C,13.0743,-15.5813,65.1771
C,16.4554,-11.9556,66.4068
C,17.2493,-10.7786,66.4068
C,18.5815,-8.273,66.4068
C,19.1133,-6.9567,66.4068
C,19.8955,-4.2289,66.4068
C,20.1421,-2.8308,66.4068
C,20.34,0,66.4068
C,20.2905,1.4188,66.4068
C,19.8955,4.2289,66.4068
C,19.5521,5.6065,66.4068
C,18.5815,8.273,66.4068
C,17.9592,9.5491,66.4068
C,16.4554,11.9556,66.4068
C,15.5813,13.0743,66.4068
C,13.6101,15.1156,66.4068
C,12.5226,16.0281,66.4068
C,10.17,17.615,66.4068
C,8.9165,18.2815,66.4068
C,6.2854,19.3445,66.4068
C,4.9207,19.7358,66.4068
C,2.1261,20.2286,66.4068
C,0.7099,20.3276,66.4068
C,-2.1261,20.2286,66.4068
C,-3.532,20.031,66.4068
C,-6.2854,19.3445,66.4068
C,-7.6195,18.8589,66.4068
C,-10.17,17.615,66.4068
C,-11.374,16.8626,66.4068
C,-13.6101,15.1156,66.4068
C,-14.6314,14.1294,66.4068
C,-16.4554,11.9556,66.4068
C,-17.2493,10.7786,66.4068
C,-18.5815,8.273,66.4068
C,-19.1133,6.9567,66.4068
C,-19.8955,4.2289,66.4068
C,-20.1421,2.8308,66.4068
C,-20.34,0,66.4068
C,-20.2905,-1.4188,66.4068
C,-19.8955,-4.2289,66.4068
C,-19.5521,-5.6065,66.4068
C,-18.5815,-8.273,66.4068
C,-17.9592,-9.5491,66.4068
C,-16.4554,-11.9556,66.4068
C,-15.5813,-13.0743,66.4068
C,-13.6101,-15.1156,66.4068
C,-12.5226,-16.0281,66.4068
C,-10.17,-17.615,66.4068
C,-8.9165,-18.2815,66.4068
C,-6.2854,-19.3445,66.4068
C,-4.9207,-19.7358,66.4068
C,-2.1261,-20.2286,66.4068
C,-0.7099,-20.3276,66.4068
C,2.1261,-20.2286,66.4068
C,3.532,-20.031,66.4068
C,6.2854,-19.3445,66.4068
C,7.6195,-18.8589,66.4068
C,10.17,-17.615,66.4068
C,11.374,-16.8626,66.4068
C,13.6101,-15.1156,66.4068
C,14.6314,-14.1294,66.4068
C,17.615,-10.17,67.6366
C,18.2815,-8.9165,67.6366
C,19.3445,-6.2854,67.6366
C,19.7358,-4.9207,67.6366
C,20.2286,-2.1261,67.6366
C,20.3276,-0.7099,67.6366
C,20.2286,2.1261,67.6366
C,20.031,3.532,67.6366
C,19.3445,6.2854,67.6366
C,18.8589,7.6195,67.6366
C,17.615,10.17,67.6366
C,16.8626,11.374,67.6366
C,15.1156,13.6101,67.6366
C,14.1294,14.6314,67.6366
C,11.9556,16.4554,67.6366
C,10.7786,17.2493,67.6366
C,8.273,18.5815,67.6366
C,6.9567,19.1133,67.6366
C,4.2289,19.8955,67.6366
C,2.8308,20.1421,67.6366
C,0,20.34,67.6366
C,-1.4188,20.2905,67.6366
C,-4.2289,19.8955,67.6366
C,-5.6065,19.5521,67.6366
C,-8.273,18.5815,67.6366
C,-9.5491,17.9592,67.6366
C,-11.9556,16.4554,67.6366
C,-13.0743,15.5813,67.6366
C,-15.1156,13.6101,67.6366
C,-16.0281,12.5226,67.6366
C,-17.615,10.17,67.6366
C,-18.2815,8.9165,67.6366
C,-19.3445,6.2854,67.6366
C,-19.7358,4.9207,67.6366
C,-20.2286,2.1261,67.6366
C,-20.3276,0.7099,67.6366
C,-20.2286,-2.1261,67.6366
C,-20.031,-3.532,67.6366
C,-19.3445,-6.2854,67.6366
C,-18.8589,-7.6195,67.6366
C,-17.615,-10.17,67.6366
C,-16.8626,-11.374,67.6366
C,-15.1156,-13.6101,67.6366
C,-14.1294,-14.6314,67.6366
C,-11.9556,-16.4554,67.6366
C,-10.7786,-17.2493,67.6366
C,-8.273,-18.5815,67.6366
C,-6.9567,-19.1133,67.6366
C,-4.2289,-19.8955,67.6366
C,-2.8308,-20.1421,67.6366
C,0,-20.34,67.6366
C,1.4188,-20.2905,67.6366
C,4.2289,-19.8955,67.6366
C,5.6065,-19.5521,67.6366
C,8.273,-18.5815,67.6366
C,9.5491,-17.9592,67.6366
C,11.9556,-16.4554,67.6366
C,13.0743,-15.5813,67.6366
C,15.1156,-13.6101,67.6366
C,16.0281,-12.5226,67.6366
C,18.5815,-8.273,68.8663
C,19.1133,-6.9567,68.8663
C,19.8955,-4.2289,68.8663
C,20.1421,-2.8308,68.8663
C,20.34,0,68.8663
C,20.2905,1.4188,68.8663
C,19.8955,4.2289,68.8663
C,19.5521,5.6065,68.8663
C,18.5815,8.273,68.8663
C,17.9592,9.5491,68.8663
C,16.4554,11.9556,68.8663
C,15.5813,13.0743,68.8663
C,13.6101,15.1156,68.8663
C,12.5226,16.0281,68.8663
C,10.17,17.615,68.8663
C,8.9165,18.2815,68.8663
C,6.2854,19.3445,68.8663
C,4.9207,19.7358,68.8663
C,2.1261,20.2286,68.8663
C,0.7099,20.3276,68.8663
C,-2.1261,20.2286,68.8663
C,-3.532,20.031,68.8663
C,-6.2854,19.3445,68.8663
C,-7.6195,18.8589,68.8663
C,-10.17,17.615,68.8663
C,-11.374,16.8626,68.8663
C,-13.6101,15.1156,68.8663
C,-14.6314,14.1294,68.8663
C,-16.4554,11.9556,68.8663
C,-17.2493,10.7786,68.8663
C,-18.5815,8.273,68.8663
C,-19.1133,6.9567,68.8663
C,-19.8955,4.2289,68.8663
C,-20.1421,2.8308,68.8663
C,-20.34,0,68.8663
C,-20.2905,-1.4188,68.8663
C,-19.8955,-4.2289,68.8663
C,-19.5521,-5.6065,68.8663
C,-18.5815,-8.273,68.8663
C,-17.9592,-9.5491,68.8663
C,-16.4554,-11.9556,68.8663
C,-15.5813,-13.0743,68.8663
C,-13.6101,-15.1156,68.8663
C,-12.5226,-16.0281,68.8663
C,-10.17,-17.615,68.8663
C,-8.9165,-18.2815,68.8663
C,-6.2854,-19.3445,68.8663
C,-4.9207,-19.7358,68.8663
C,-2.1261,-20.2286,68.8663
C,-0.7099,-20.3276,68.8663
C,2.1261,-20.2286,68.8663
C,3.532,-20.031,68.8663
C,6.2854,-19.3445,68.8663
C,7.6195,-18.8589,68.8663
C,10.17,-17.615,68.8663
C,11.374,-16.8626,68.8663
C,13.6101,-15.1156,68.8663
C,14.6314,-14.1294,68.8663
C,16.4554,-11.9556,68.8663
C,17.2493,-10.7786,68.8663
C,19.3445,-6.2854,70.0961
C,19.7358,-4.9207,70.0961
C,20.2286,-2.1261,70.0961
C,20.3276,-0.7099,70.0961
C,20.2286,2.1261,70.0961
C,20.031,3.532,70.0961
C,19.3445,6.2854,70.0961
C,18.8589,7.6195,70.0961
C,17.615,10.17,70.0961
C,16.8626,11.374,70.0961
C,15.1156,13.6101,70.0961
C,14.1294,14.6314,70.0961
C,11.9556,16.4554,70.0961
C,10.7786,17.2493,70.0961
C,8.273,18.5815,70.0961
C,6.9567,19.1133,70.0961
C,4.2289,19.8955,70.0961
C,2.8308,20.1421,70.0961
C,0,20.34,70.0961
C,-1.4188,20.2905,70.0961
C,-4.2289,19.8955,70.0961
C,-5.6065,19.5521,70.0961
C,-8.273,18.5815,70.0961
C,-9.5491,17.9592,70.0961
C,-11.9556,16.4554,70.0961
C,-13.0743,15.5813,70.0961
C,-15.1156,13.6101,70.0961
C,-16.0281,12.5226,70.0961
C,-17.615,10.17,70.0961
C,-18.2815,8.9165,70.0961
C,-19.3445,6.2854,70.0961
C,-19.7358,4.9207,70.0961
C,-20.2286,2.1261,70.0961
C,-20.3276,0.7099,70.0961
C,-20.2286,-2.1261,70.0961
C,-20.031,-3.532,70.0961
C,-19.3445,-6.2854,70.0961
C,-18.8589,-7.6195,70.0961
C,-17.615,-10.17,70.0961
C,-16.8626,-11.374,70.0961
C,-15.1156,-13.6101,70.0961
C,-14.1294,-14.6314,70.0961
C,-11.9556,-16.4554,70.0961
C,-10.7786,-17.2493,70.0961
C,-8.273,-18.5815,70.0961
C,-6.9567,-19.1133,70.0961
C,-4.2289,-19.8955,70.0961
C,-2.8308,-20.1421,70.0961
C,0,-20.34,70.0961
C,1.4188,-20.2905,70.0961
C,4.2289,-19.8955,70.0961
C,5.6065,-19.5521,70.0961
C,8.273,-18.5815,70.0961
C,9.5491,-17.9592,70.0961
C,11.9556,-16.4554,70.0961
C,13.0743,-15.5813,70.0961
C,15.1156,-13.6101,70.0961
C,16.0281,-12.5226,70.0961
C,17.615,-10.17,70.0961
C,18.2815,-8.9165,70.0961
C,19.8955,-4.2289,71.3259
C,20.1421,-2.8308,71.3259
C,20.34,0,71.3259
C,20.2905,1.4188,71.3259
C,19.8955,4.2289,71.3259
C,19.5521,5.6065,71.3259
C,18.5815,8.273,71.3259
C,17.9592,9.5491,71.3259
C,16.4554,11.9556,71.3259
C,15.5813,13.0743,71.3259
C,13.6101,15.1156,71.3259
C,12.5226,16.0281,71.3259
C,10.17,17.615,71.3259
C,8.9165,18.2815,71.3259
C,6.2854,19.3445,71.3259
